x,y,Ex,Ey,Ex_exact,Ey_exact
0.901042,0.833333,0.163098,0.144851,0.152952,0.152952
0.895833,0.838542,0.146504,0.164636,0.156144,0.156144
0.916667,0.833333,0.139353,0.12192,0.12941,0.12941
0.911458,0.838542,0.123981,0.141267,0.133385,0.133385
0.932292,0.833333,0.115273,0.098694,0.105556,0.105556
0.927083,0.838542,0.10116,0.117556,0.110305,0.110305
0.947917,0.833333,0.0909156,0.0752299,0.0814477,0.0814477
0.942708,0.838542,0.0780947,0.093562,0.0869598,0.0869598
0.963542,0.833333,0.0663398,0.0515838,0.0571435,0.0571435
0.958333,0.838542,0.0548422,0.0693417,0.0634048,0.0634048
0.979167,0.833333,0.0416046,0.0278127,0.0327016,0.0327016
0.973958,0.838542,0.031458,0.0449537,0.0396971,0.0396971
0.994792,0.833333,0.0167698,0.00397385,0.00818087,0.00818087
0.989583,0.838542,0.00799853,0.0204567,0.0158937,0.0158937
0.0104167,0.848958,0.00763831,0.0180796,0.0149495,0.0149495
0.00520833,0.854167,0.0142675,0.00373811,0.00723661,0.00723661
0.0260417,0.848958,0.0303905,0.0397351,0.0373387,0.0373387
0.0208333,0.854167,0.0355701,0.0261445,0.0289271,0.0289271
0.0416667,0.848958,0.0530699,0.0612955,0.0596379,0.0596379
0.0364583,0.854167,0.0567874,0.0484887,0.0505478,0.0505478
0.0572917,0.848958,0.0756219,0.082709,0.0817935,0.0817935
0.0520833,0.854167,0.0778683,0.0707168,0.0720468,0.0720468
0.0729167,0.848958,0.0979922,0.103924,0.103752,0.103752
0.0677083,0.854167,0.098762,0.0927753,0.0933723,0.0933723
0.0885417,0.848958,0.120127,0.124889,0.125461,0.125461
0.0833333,0.854167,0.119418,0.114611,0.114473,0.114473
0.104167,0.848958,0.141972,0.145554,0.146867,0.146867
0.0989583,0.854167,0.139787,0.136171,0.135297,0.135297
0.119792,0.848958,0.163476,0.165869,0.167919,0.167919
0.114583,0.854167,0.15982,0.157404,0.155796,0.155796
0.135417,0.848958,0.184587,0.185785,0.188567,0.188567
0.130208,0.854167,0.179467,0.178258,0.17592,0.17592
0.151042,0.848958,0.205253,0.205253,0.208761,0.208761
0.145833,0.854167,0.198683,0.198683,0.195619,0.195619
0.166667,0.848958,0.225425,0.224228,0.228452,0.228452
0.161458,0.854167,0.217421,0.21863,0.214848,0.214848
0.182292,0.848958,0.245055,0.242663,0.247592,0.247592
0.177083,0.854167,0.235634,0.238051,0.233558,0.233558
0.197917,0.848958,0.264094,0.260514,0.266136,0.266136
0.192708,0.854167,0.253281,0.256899,0.251707,0.251707
0.213542,0.848958,0.282498,0.277737,0.284039,0.284039
0.208333,0.854167,0.270318,0.275128,0.269248,0.269248
0.229167,0.848958,0.300221,0.294292,0.301258,0.301258
0.223958,0.854167,0.286704,0.292695,0.286141,0.286141
0.244792,0.848958,0.317221,0.310138,0.31775,0.31775
0.239583,0.854167,0.302399,0.309557,0.302345,0.302345
0.260417,0.848958,0.333457,0.325238,0.333478,0.333478
0.255208,0.854167,0.317366,0.325674,0.317821,0.317821
0.276042,0.848958,0.348891,0.339554,0.348402,0.348402
0.270833,0.854167,0.331569,0.341006,0.33253,0.33253
0.291667,0.848958,0.363484,0.353052,0.362486,0.362486
0.286458,0.854167,0.344973,0.355518,0.346439,0.346439
0.307292,0.848958,0.377201,0.365701,0.375698,0.375698
0.302083,0.854167,0.357546,0.369173,0.359513,0.359513
0.322917,0.848958,0.39001,0.377468,0.388004,0.388004
0.317708,0.854167,0.369259,0.381939,0.371721,0.371721
0.338542,0.848958,0.40188,0.388326,0.399375,0.399375
0.333333,0.854167,0.380082,0.393785,0.383033,0.383033
0.354167,0.848958,0.412782,0.398249,0.409785,0.409785
0.348958,0.854167,0.389989,0.404682,0.393423,0.393423
0.369792,0.848958,0.42269,0.407213,0.419207,0.419207
0.364583,0.854167,0.398957,0.414605,0.402865,0.402865
0.385417,0.848958,0.431579,0.415196,0.427619,0.427619
0.380208,0.854167,0.406965,0.42353,0.411336,0.411336
0.401042,0.848958,0.43943,0.422178,0.435001,0.435001
0.395833,0.854167,0.413992,0.431434,0.418816,0.418816
0.416667,0.848958,0.446221,0.428144,0.441335,0.441335
0.411458,0.854167,0.420022,0.438298,0.425288,0.425288
0.432292,0.848958,0.451938,0.433078,0.446606,0.446606
0.427083,0.854167,0.42504,0.444107,0.430735,0.430735
0.447917,0.848958,0.456567,0.436969,0.450801,0.450801
0.442708,0.854167,0.429035,0.448847,0.435144,0.435144
0.463542,0.848958,0.460096,0.439808,0.45391,0.45391
0.458333,0.854167,0.431996,0.452505,0.438505,0.438505
0.479167,0.848958,0.462516,0.441587,0.455926,0.455926
0.473958,0.854167,0.433916,0.455073,0.440809,0.440809
0.494792,0.848958,0.463823,0.442302,0.456843,0.456843
0.489583,0.854167,0.434792,0.456544,0.442052,0.442052
0.510417,0.848958,0.464012,0.441952,0.456659,0.456659
0.505208,0.854167,0.43462,0.456916,0.442229,0.442229
0.526042,0.848958,0.463084,0.440537,0.455376,0.455376
0.520833,0.854167,0.433402,0.456187,0.441342,0.441342
0.541667,0.848958,0.461041,0.43806,0.452995,0.452995
0.536458,0.854167,0.431139,0.454359,0.439391,0.439391
0.557292,0.848958,0.457886,0.434529,0.449523,0.449523
0.552083,0.854167,0.427838,0.451437,0.436381,0.436381
0.572917,0.848958,0.45363,0.42995,0.444968,0.444968
0.567708,0.854167,0.423507,0.447427,0.43232,0.43232
0.588542,0.848958,0.44828,0.424335,0.439341,0.439341
0.583333,0.854167,0.418155,0.442339,0.427218,0.427218
0.604167,0.848958,0.441851,0.417698,0.432656,0.432656
0.598958,0.854167,0.411797,0.436185,0.421087,0.421087
0.619792,0.848958,0.434357,0.410055,0.424928,0.424928
0.614583,0.854167,0.404446,0.42898,0.413941,0.413941
0.635417,0.848958,0.425818,0.401424,0.416177,0.416177
0.630208,0.854167,0.396121,0.420742,0.405797,0.405797
0.651042,0.848958,0.416252,0.391825,0.406423,0.406423
0.645833,0.854167,0.386843,0.411489,0.396677,0.396677
0.666667,0.848958,0.405685,0.381282,0.39569,0.39569
0.661458,0.854167,0.376632,0.401246,0.3866,0.3866
0.682292,0.848958,0.39414,0.369821,0.384004,0.384004
0.677083,0.854167,0.365515,0.390035,0.375593,0.375593
0.697917,0.848958,0.381645,0.357468,0.371393,0.371393
0.692708,0.854167,0.353517,0.377885,0.36368,0.36368
0.713542,0.848958,0.368232,0.344254,0.357887,0.357887
0.708333,0.854167,0.340668,0.364824,0.350891,0.350891
0.729167,0.848958,0.353932,0.330211,0.343519,0.343519
0.723958,0.854167,0.326998,0.350884,0.337257,0.337257
0.744792,0.848958,0.338779,0.315371,0.328323,0.328323
0.739583,0.854167,0.312541,0.336099,0.322811,0.322811
0.760417,0.848958,0.322811,0.299772,0.312336,0.312336
0.755208,0.854167,0.297331,0.320503,0.307586,0.307586
0.776042,0.848958,0.306065,0.28345,0.295597,0.295597
0.770833,0.854167,0.281405,0.304135,0.291621,0.291621
0.791667,0.848958,0.288582,0.266444,0.278145,0.278145
0.786458,0.854167,0.264801,0.287034,0.274953,0.274953
0.807292,0.848958,0.270405,0.248797,0.260024,0.260024
0.802083,0.854167,0.24756,0.269241,0.257623,0.257623
0.822917,0.848958,0.251576,0.230549,0.241276,0.241276
0.817708,0.854167,0.229722,0.250799,0.239673,0.239673
0.838542,0.848958,0.232141,0.211746,0.221947,0.221947
0.833333,0.854167,0.211332,0.231753,0.221144,0.221144
0.854167,0.848958,0.212148,0.192432,0.202083,0.202083
0.848958,0.854167,0.192432,0.212148,0.202083,0.202083
0.869792,0.848958,0.191643,0.172654,0.181733,0.181733
0.864583,0.854167,0.17307,0.192031,0.182536,0.182536
0.885417,0.848958,0.170678,0.15246,0.160944,0.160944
0.880208,0.854167,0.15329,0.171451,0.162548,0.162548
0.901042,0.848958,0.149301,0.131898,0.139768,0.139768
0.895833,0.854167,0.133142,0.150457,0.142169,0.142169
0.916667,0.848958,0.127566,0.111017,0.118255,0.118255
0.911458,0.854167,0.112674,0.129101,0.121447,0.121447
0.932292,0.848958,0.105523,0.0898685,0.0964577,0.0964577
0.927083,0.854167,0.0919341,0.107432,0.100433,0.100433
0.947917,0.848958,0.0832268,0.0685026,0.0744276,0.0744276
0.942708,0.854167,0.0709733,0.0855048,0.0791771,0.0791771
0.963542,0.848958,0.0607303,0.046971,0.0522182,0.0522182
0.958333,0.854167,0.049842,0.0633705,0.0577303,0.0577303
0.979167,0.848958,0.0380881,0.0253255,0.0298829,0.0298829
0.973958,0.854167,0.028591,0.0410829,0.0361443,0.0361443
0.994792,0.848958,0.0153545,0.0036182,0.00747574,0.00747574
0.989583,0.854167,0.00727163,0.0186955,0.0144713,0.0144713
0.0104167,0.864583,0.00691089,0.0162589,0.0135034,0.0135034
0.00520833,0.869792,0.0127981,0.00337655,0.00650785,0.00650785
0.0260417,0.864583,0.0275053,0.0357336,0.0337269,0.0337269
0.0208333,0.869792,0.031911,0.0236156,0.026014,0.026014
0.0416667,0.864583,0.0480338,0.055123,0.0538691,0.0538691
0.0364583,0.869792,0.0509474,0.0437985,0.0454575,0.0454575
0.0572917,0.864583,0.068447,0.0743803,0.0738815,0.0738815
0.0520833,0.869792,0.0698614,0.0638766,0.0647914,0.0647914
0.0729167,0.864583,0.0886958,0.0934592,0.093716,0.093716
0.0677083,0.869792,0.0886075,0.0838016,0.0839693,0.0839693
0.0885417,0.864583,0.108731,0.112313,0.113325,0.113325
0.0833333,0.869792,0.10714,0.103525,0.102945,0.102945
0.104167,0.864583,0.128505,0.130898,0.13266,0.13266
0.0989583,0.869792,0.125416,0.123001,0.121672,0.121672
0.119792,0.864583,0.14797,0.149167,0.151676,0.151676
0.114583,0.869792,0.143389,0.14218,0.140107,0.140107
0.135417,0.864583,0.167078,0.167078,0.170327,0.170327
0.130208,0.869792,0.161017,0.161017,0.158204,0.158204
0.151042,0.864583,0.185785,0.184587,0.188567,0.188567
0.145833,0.869792,0.178258,0.179467,0.17592,0.17592
0.166667,0.864583,0.204044,0.201652,0.206354,0.206354
0.161458,0.869792,0.195069,0.197486,0.193212,0.193212
0.182292,0.864583,0.221811,0.218231,0.223642,0.223642
0.177083,0.869792,0.211411,0.215029,0.210038,0.210038
0.197917,0.864583,0.239045,0.234285,0.240393,0.240393
0.192708,0.869792,0.227244,0.232054,0.226359,0.226359
0.213542,0.864583,0.255703,0.249775,0.256564,0.256564
0.208333,0.869792,0.24253,0.248521,0.242134,0.242134
0.229167,0.864583,0.271746,0.264663,0.272117,0.272117
0.223958,0.869792,0.257231,0.264389,0.257326,0.257326
0.244792,0.864583,0.287134,0.278915,0.287014,0.287014
0.239583,0.869792,0.271313,0.279621,0.271898,0.271898
0.260417,0.864583,0.30183,0.292494,0.30122,0.30122
0.255208,0.869792,0.284742,0.29418,0.285815,0.285815
0.276042,0.864583,0.3158,0.30537,0.3147,0.3147
0.270833,0.869792,0.297485,0.30803,0.299043,0.299043
0.291667,0.864583,0.329009,0.31751,0.327423,0.327423
0.286458,0.869792,0.309511,0.321138,0.311551,0.311551
0.307292,0.864583,0.341426,0.328885,0.339356,0.339356
0.302083,0.869792,0.320793,0.333474,0.323309,0.323309
0.322917,0.864583,0.353021,0.339469,0.350472,0.350472
0.317708,0.869792,0.331301,0.345006,0.334287,0.334287
0.338542,0.864583,0.363765,0.349234,0.360743,0.360743
0.333333,0.869792,0.341012,0.355707,0.34446,0.34446
0.354167,0.864583,0.373633,0.358159,0.370146,0.370146
0.348958,0.869792,0.349901,0.365551,0.353804,0.353804
0.369792,0.864583,0.382601,0.366221,0.378656,0.378656
0.364583,0.869792,0.357947,0.374515,0.362295,0.362295
0.385417,0.864583,0.390648,0.373401,0.386255,0.386255
0.380208,0.869792,0.365132,0.382577,0.369913,0.369913
0.401042,0.864583,0.397754,0.379681,0.392923,0.392923
0.395833,0.869792,0.371437,0.389717,0.37664,0.37664
0.416667,0.864583,0.403902,0.385047,0.398644,0.398644
0.411458,0.869792,0.376847,0.395919,0.38246,0.38246
0.432292,0.864583,0.409077,0.389485,0.403405,0.403405
0.427083,0.869792,0.381349,0.401167,0.387358,0.387358
0.447917,0.864583,0.413266,0.392985,0.407195,0.407195
0.442708,0.869792,0.384934,0.405449,0.391323,0.391323
0.463542,0.864583,0.41646,0.395538,0.410003,0.410003
0.458333,0.869792,0.38759,0.408753,0.394346,0.394346
0.479167,0.864583,0.418652,0.397139,0.411823,0.411823
0.473958,0.869792,0.389314,0.411074,0.396418,0.396418
0.494792,0.864583,0.419835,0.397783,0.412652,0.412652
0.489583,0.869792,0.390099,0.412404,0.397536,0.397536
0.510417,0.864583,0.420006,0.397468,0.412486,0.412486
0.505208,0.869792,0.389945,0.41274,0.397695,0.397695
0.526042,0.864583,0.419166,0.396196,0.411327,0.411327
0.520833,0.869792,0.388852,0.412082,0.396897,0.396897
0.541667,0.864583,0.417316,0.39397,0.409176,0.409176
0.536458,0.869792,0.386823,0.410432,0.395142,0.395142
0.557292,0.864583,0.414462,0.390794,0.40604,0.40604
0.552083,0.869792,0.383861,0.407792,0.392436,0.392436
0.572917,0.864583,0.410609,0.386677,0.401926,0.401926
0.567708,0.869792,0.379975,0.40417,0.388784,0.388784
0.588542,0.864583,0.405767,0.381628,0.396843,0.396843
0.583333,0.869792,0.375174,0.399575,0.384196,0.384196
0.604167,0.864583,0.399947,0.375659,0.390805,0.390805
0.598958,0.869792,0.369469,0.394016,0.378681,0.378681
0.619792,0.864583,0.393165,0.368786,0.383825,0.383825
0.614583,0.869792,0.362874,0.387509,0.372255,0.372255
0.635417,0.864583,0.385435,0.361024,0.37592,0.37592
0.630208,0.869792,0.355405,0.380067,0.364932,0.364932
0.651042,0.864583,0.376777,0.352392,0.36711,0.36711
0.645833,0.869792,0.34708,0.37171,0.35673,0.35673
0.666667,0.864583,0.367212,0.342911,0.357415,0.357415
0.661458,0.869792,0.337919,0.362458,0.347668,0.347668
0.682292,0.864583,0.356762,0.332603,0.346859,0.346859
0.677083,0.869792,0.327945,0.352331,0.337769,0.337769
0.697917,0.864583,0.345453,0.321494,0.335468,0.335468
0.692708,0.869792,0.31718,0.341356,0.327056,0.327056
0.713542,0.864583,0.333312,0.30961,0.323268,0.323268
0.708333,0.869792,0.305652,0.329559,0.315555,0.315555
0.729167,0.864583,0.320368,0.296981,0.31029,0.31029
0.723958,0.869792,0.293387,0.316967,0.303294,0.303294
0.744792,0.864583,0.306652,0.283635,0.296564,0.296564
0.739583,0.869792,0.280416,0.303611,0.290302,0.290302
0.760417,0.864583,0.292198,0.269606,0.282123,0.282123
0.755208,0.869792,0.26677,0.289523,0.276611,0.276611
0.776042,0.864583,0.277041,0.254927,0.267003,0.267003
0.770833,0.869792,0.252481,0.274738,0.262254,0.262254
0.791667,0.864583,0.261216,0.239633,0.25124,0.25124
0.786458,0.869792,0.237584,0.25929,0.247265,0.247265
0.807292,0.864583,0.244763,0.223761,0.234872,0.234872
0.802083,0.869792,0.222115,0.243218,0.23168,0.23168
0.822917,0.864583,0.227719,0.207351,0.217937,0.217937
0.817708,0.869792,0.206111,0.226559,0.215537,0.215537
0.838542,0.864583,0.210128,0.19044,0.200478,0.200478
0.833333,0.869792,0.189611,0.209353,0.198874,0.198874
0.854167,0.864583,0.192031,0.17307,0.182536,0.182536
0.848958,0.869792,0.172654,0.191643,0.181733,0.181733
0.869792,0.864583,0.173471,0.155282,0.164154,0.164154
0.864583,0.869792,0.155282,0.173471,0.164154,0.164154
0.885417,0.864583,0.154494,0.13712,0.145376,0.145376
0.880208,0.869792,0.137536,0.154881,0.146179,0.146179
0.901042,0.864583,0.135145,0.118627,0.126248,0.126248
0.895833,0.869792,0.119459,0.135916,0.127852,0.127852
0.916667,0.864583,0.115471,0.0998472,0.106816,0.106816
0.911458,0.869792,0.101094,0.116624,0.109217,0.109217
0.932292,0.864583,0.0955187,0.0808265,0.0871272,0.0871272
0.927083,0.869792,0.0824866,0.0970502,0.0903192,0.0903192
0.947917,0.864583,0.0753369,0.0616104,0.0672281,0.0672281
0.942708,0.869792,0.0636804,0.0772419,0.0712037,0.0712037
0.963542,0.864583,0.0549741,0.0422451,0.047167,0.047167
0.958333,0.869792,0.0447212,0.0572468,0.0519166,0.0519166
0.979167,0.864583,0.0344792,0.0227773,0.0269923,0.0269923
0.973958,0.869792,0.0256546,0.0371131,0.0325044,0.0325044
0.994792,0.864583,0.0139017,0.00325383,0.0067526,0.0067526
0.989583,0.869792,0.00652665,0.0168892,0.013014,0.013014
0.0104167,0.880208,0.00616739,0.014399,0.0120248,0.0120248
0.00520833,0.885417,0.0112985,0.00300687,0.00576342,0.00576342
0.0260417,0.880208,0.0245543,0.0316462,0.0300338,0.0300338
0.0208333,0.885417,0.0281756,0.0210298,0.0230383,0.0230383
0.0416667,0.880208,0.0428825,0.0488178,0.0479705,0.0479705
0.0364583,0.885417,0.0449853,0.0390028,0.0402576,0.0402576
0.0572917,0.880208,0.0611078,0.0658726,0.0657915,0.0657915
0.0520833,0.885417,0.0616868,0.0568827,0.0573799,0.0573799
0.0729167,0.880208,0.0791862,0.0827695,0.0834541,0.0834541
0.0677083,0.885417,0.0782401,0.0746263,0.0743641,0.0743641
0.0885417,0.880208,0.0970742,0.0994675,0.100916,0.100916
0.0833333,0.885417,0.0946052,0.0921908,0.091169,0.091169
0.104167,0.880208,0.114729,0.115927,0.118134,0.118134
0.0989583,0.885417,0.110743,0.109534,0.107754,0.107754
0.119792,0.880208,0.132107,0.132107,0.135068,0.135068
0.114583,0.885417,0.126614,0.126614,0.12408,0.12408
0.135417,0.880208,0.149167,0.14797,0.151676,0.151676
0.130208,0.885417,0.14218,0.143389,0.140107,0.140107
0.151042,0.880208,0.165869,0.163476,0.167919,0.167919
0.145833,0.885417,0.157404,0.15982,0.155796,0.155796
0.166667,0.880208,0.182171,0.17859,0.183758,0.183758
0.161458,0.885417,0.172249,0.175866,0.17111,0.17111
0.182292,0.880208,0.198034,0.193274,0.199154,0.199154
0.177083,0.885417,0.186679,0.191488,0.186012,0.186012
0.197917,0.880208,0.213421,0.207492,0.21407,0.21407
0.192708,0.885417,0.20066,0.20665,0.200466,0.200466
0.213542,0.880208,0.228294,0.221211,0.22847,0.22847
0.208333,0.885417,0.214158,0.221315,0.214436,0.214436
0.229167,0.880208,0.242617,0.234398,0.24232,0.24232
0.223958,0.885417,0.227139,0.235447,0.22789,0.22789
0.244792,0.880208,0.256356,0.24702,0.255586,0.255586
0.239583,0.885417,0.239574,0.249012,0.240795,0.240795
0.260417,0.880208,0.269477,0.259047,0.268237,0.268237
0.255208,0.885417,0.251432,0.261977,0.25312,0.25312
0.276042,0.880208,0.281949,0.270451,0.280241,0.280241
0.270833,0.885417,0.262685,0.274312,0.264836,0.264836
0.291667,0.880208,0.293743,0.281203,0.29157,0.29157
0.286458,0.885417,0.273305,0.285986,0.275913,0.275913
0.307292,0.880208,0.304829,0.291278,0.302197,0.302197
0.302083,0.885417,0.283266,0.296972,0.286325,0.286325
0.322917,0.880208,0.315181,0.300652,0.312095,0.312095
0.317708,0.885417,0.292545,0.307242,0.296048,0.296048
0.338542,0.880208,0.324773,0.309302,0.321242,0.321242
0.333333,0.885417,0.30112,0.316772,0.305057,0.305057
0.354167,0.880208,0.333584,0.317207,0.329615,0.329615
0.348958,0.885417,0.30897,0.32554,0.313332,0.313332
0.369792,0.880208,0.341591,0.324347,0.337194,0.337194
0.364583,0.885417,0.316075,0.333523,0.320852,0.320852
0.385417,0.880208,0.348775,0.330707,0.34396,0.34396
0.380208,0.885417,0.322419,0.340704,0.327599,0.327599
0.401042,0.880208,0.35512,0.33627,0.349898,0.349898
0.395833,0.885417,0.327987,0.347063,0.333556,0.333556
0.416667,0.880208,0.360609,0.341023,0.354993,0.354993
0.411458,0.885417,0.332764,0.352587,0.33871,0.33871
0.432292,0.880208,0.365229,0.344954,0.359233,0.359233
0.427083,0.885417,0.33674,0.357261,0.343048,0.343048
0.447917,0.880208,0.36897,0.348055,0.362607,0.362607
0.442708,0.885417,0.339905,0.361074,0.34656,0.34656
0.463542,0.880208,0.371822,0.350317,0.365108,0.365108
0.458333,0.885417,0.342251,0.364018,0.349236,0.349236
0.479167,0.880208,0.373779,0.351735,0.366729,0.366729
0.473958,0.885417,0.343773,0.366085,0.351072,0.351072
0.494792,0.880208,0.374835,0.352306,0.367467,0.367467
0.489583,0.885417,0.344467,0.36727,0.352061,0.352061
0.510417,0.880208,0.374988,0.352028,0.367319,0.367319
0.505208,0.885417,0.344331,0.367571,0.352203,0.352203
0.526042,0.880208,0.374238,0.350902,0.366287,0.366287
0.520833,0.885417,0.343366,0.366985,0.351496,0.351496
0.541667,0.880208,0.372587,0.348931,0.364372,0.364372
0.536458,0.885417,0.341574,0.365516,0.349942,0.349942
0.557292,0.880208,0.370038,0.346119,0.361579,0.361579
0.552083,0.885417,0.338959,0.363166,0.347545,0.347545
0.572917,0.880208,0.366598,0.342473,0.357915,0.357915
0.567708,0.885417,0.335528,0.359941,0.344311,0.344311
0.588542,0.880208,0.362276,0.338002,0.353389,0.353389
0.583333,0.885417,0.331288,0.355849,0.340247,0.340247
0.604167,0.880208,0.35708,0.332716,0.348012,0.348012
0.598958,0.885417,0.326251,0.3509,0.335364,0.335364
0.619792,0.880208,0.351025,0.326629,0.341796,0.341796
0.614583,0.885417,0.320427,0.345105,0.329673,0.329673
0.635417,0.880208,0.344124,0.319755,0.334757,0.334757
0.630208,0.885417,0.313832,0.338478,0.323187,0.323187
0.651042,0.880208,0.336394,0.31211,0.326911,0.326911
0.645833,0.885417,0.306481,0.331036,0.315923,0.315923
0.666667,0.880208,0.327854,0.303713,0.318278,0.318278
0.661458,0.885417,0.298392,0.322797,0.307898,0.307898
0.682292,0.880208,0.318524,0.294585,0.308878,0.308878
0.677083,0.885417,0.289584,0.313779,0.299132,0.299132
0.697917,0.880208,0.308427,0.284746,0.298734,0.298734
0.692708,0.885417,0.280079,0.304006,0.289644,0.289644
0.713542,0.880208,0.297588,0.274221,0.28787,0.28787
0.708333,0.885417,0.269899,0.293499,0.279459,0.279459
0.729167,0.880208,0.286031,0.263036,0.276313,0.276313
0.723958,0.885417,0.25907,0.282286,0.2686,0.2686
0.744792,0.880208,0.273786,0.251216,0.26409,0.26409
0.739583,0.885417,0.247616,0.270392,0.257095,0.257095
0.760417,0.880208,0.260882,0.238791,0.251231,0.251231
0.755208,0.885417,0.235566,0.257846,0.24497,0.24497
0.776042,0.880208,0.247349,0.22579,0.237767,0.237767
0.770833,0.885417,0.222948,0.244679,0.232255,0.232255
0.791667,0.880208,0.23322,0.212245,0.22373,0.22373
0.786458,0.885417,0.209794,0.230922,0.21898,0.21898
0.807292,0.880208,0.21853,0.198188,0.209153,0.209153
0.802083,0.885417,0.196135,0.216608,0.205178,0.205178
0.822917,0.880208,0.203314,0.183653,0.194073,0.194073
0.817708,0.885417,0.182003,0.201772,0.190881,0.190881
0.838542,0.880208,0.187608,0.168675,0.178526,0.178526
0.833333,0.885417,0.167433,0.18645,0.176125,0.176125
0.854167,0.880208,0.171451,0.15329,0.162548,0.162548
0.848958,0.885417,0.15246,0.170678,0.160944,0.160944
0.869792,0.880208,0.154881,0.137536,0.146179,0.146179
0.864583,0.885417,0.13712,0.154494,0.145376,0.145376
0.885417,0.880208,0.137938,0.12145,0.129458,0.129458
0.880208,0.885417,0.12145,0.137938,0.129458,0.129458
0.901042,0.880208,0.120662,0.10507,0.112424,0.112424
0.895833,0.885417,0.105487,0.121048,0.113227,0.113227
0.916667,0.880208,0.103097,0.088437,0.0951201,0.0951201
0.911458,0.885417,0.0892709,0.103867,0.0967239,0.0967239
0.932292,0.880208,0.0852836,0.07159,0.0775869,0.0775869
0.927083,0.885417,0.0728398,0.0864342,0.0799876,0.0799876
0.947917,0.880208,0.0672651,0.0545699,0.0598667,0.0598667
0.942708,0.885417,0.0562335,0.068793,0.0630587,0.0630587
0.963542,0.880208,0.0490848,0.0374176,0.0420023,0.0420023
0.958333,0.885417,0.0394921,0.0509852,0.0459779,0.0459779
0.979167,0.880208,0.0307867,0.0201743,0.0240367,0.0240367
0.973958,0.885417,0.0226558,0.0330539,0.0287863,0.0287863
0.994792,0.880208,0.0124148,0.00288162,0.0060132,0.0060132
0.989583,0.885417,0.00576534,0.0150423,0.0115253,0.0115253
0.0104167,0.895833,0.00540963,0.0125045,0.0105172,0.0105172
0.00520833,0.901042,0.00977225,0.00262994,0.0050051,0.0050051
0.0260417,0.895833,0.0215449,0.0274825,0.0262684,0.0262684
0.0208333,0.901042,0.024373,0.0183933,0.020007,0.020007
0.0416667,0.895833,0.0376286,0.0423952,0.0419563,0.0419563
0.0364583,0.901042,0.0389154,0.0341133,0.0349607,0.0349607
0.0572917,0.895833,0.053622,0.0572064,0.0575431,0.0575431
0.0520833,0.901042,0.0533642,0.0497518,0.0498302,0.0498302
0.0729167,0.895833,0.0694865,0.0718806,0.0729913,0.0729913
0.0677083,0.901042,0.0676848,0.0652713,0.0645797,0.0645797
0.0885417,0.895833,0.0851839,0.0863822,0.0882636,0.0882636
0.0833333,0.901042,0.0818426,0.0806342,0.0791735,0.0791735
0.104167,0.895833,0.100676,0.100676,0.103323,0.103323
0.0989583,0.901042,0.0958035,0.0958035,0.0935767,0.0935767
0.119792,0.895833,0.115927,0.114729,0.118134,0.118134
0.114583,0.901042,0.109534,0.110743,0.107754,0.107754
0.135417,0.895833,0.130898,0.128505,0.13266,0.13266
0.130208,0.901042,0.123001,0.125416,0.121672,0.121672
0.151042,0.895833,0.145554,0.141972,0.146867,0.146867
0.145833,0.901042,0.136171,0.139787,0.135297,0.135297
0.166667,0.895833,0.15986,0.155098,0.16072,0.16072
0.161458,0.901042,0.149014,0.153822,0.148596,0.148596
0.182292,0.895833,0.173781,0.167851,0.174185,0.174185
0.177083,0.901042,0.161498,0.167487,0.161538,0.161538
0.197917,0.895833,0.187283,0.1802,0.187231,0.187231
0.192708,0.901042,0.173593,0.18075,0.174089,0.174089
0.213542,0.895833,0.200335,0.192115,0.199826,0.199826
0.208333,0.901042,0.18527,0.193577,0.186222,0.186222
0.229167,0.895833,0.212904,0.203568,0.21194,0.21194
0.223958,0.901042,0.196501,0.205938,0.197906,0.197906
0.244792,0.895833,0.22496,0.21453,0.223543,0.223543
0.239583,0.901042,0.207259,0.217803,0.209113,0.209113
0.260417,0.895833,0.236475,0.224976,0.234607,0.234607
0.255208,0.901042,0.217517,0.229145,0.219816,0.219816
0.276042,0.895833,0.24742,0.234881,0.245106,0.245106
0.270833,0.901042,0.227252,0.239934,0.22999,0.22999
0.291667,0.895833,0.257769,0.24422,0.255015,0.255015
0.286458,0.901042,0.23644,0.250146,0.23961,0.23961
0.307292,0.895833,0.267498,0.25297,0.264309,0.264309
0.302083,0.901042,0.245058,0.259755,0.248652,0.248652
0.322917,0.895833,0.276582,0.261112,0.272967,0.272967
0.317708,0.901042,0.253086,0.268739,0.257096,0.257096
0.338542,0.895833,0.285,0.268625,0.280967,0.280967
0.333333,0.901042,0.260504,0.277076,0.26492,0.26492
0.354167,0.895833,0.292732,0.275491,0.28829,0.28829
0.348958,0.901042,0.267295,0.284745,0.272106,0.272106
0.369792,0.895833,0.299758,0.281693,0.294919,0.294919
0.364583,0.901042,0.273442,0.291729,0.278636,0.278636
0.385417,0.895833,0.306063,0.287217,0.300837,0.300837
0.380208,0.901042,0.27893,0.29801,0.284495,0.284495
0.401042,0.895833,0.31163,0.292049,0.306031,0.306031
0.395833,0.901042,0.283747,0.303573,0.289669,0.289669
0.416667,0.895833,0.316447,0.296178,0.310487,0.310487
0.411458,0.901042,0.28788,0.308405,0.294145,0.294145
0.432292,0.895833,0.320502,0.299593,0.314195,0.314195
0.427083,0.901042,0.29132,0.312495,0.297912,0.297912
