t,y1,y2,y3,y4
8.1205000000e-03,1.7599999999e-03,1.1276451095e-14,6.8591741466e-16,1.0590533680e-14
8.1210000000e-03,1.7599999999e-03,1.1277145415e-14,6.8595570561e-16,1.0591189709e-14
8.1215000000e-03,1.7599999999e-03,1.1277839735e-14,6.8599399656e-16,1.0591845738e-14
8.1220000000e-03,1.7599999999e-03,1.1278534055e-14,6.8603228751e-16,1.0592501768e-14
8.1225000000e-03,1.7599999999e-03,1.1279228375e-14,6.8607057846e-16,1.0593157797e-14
8.1230000000e-03,1.7599999999e-03,1.1279922695e-14,6.8610886942e-16,1.0593813826e-14
8.1235000000e-03,1.7599999999e-03,1.1280617015e-14,6.8614716037e-16,1.0594469855e-14
8.1240000000e-03,1.7599999999e-03,1.1281311335e-14,6.8618545132e-16,1.0595125884e-14
8.1245000000e-03,1.7599999999e-03,1.1282005655e-14,6.8622374227e-16,1.0595781913e-14
8.1250000000e-03,1.7599999999e-03,1.1282699975e-14,6.8626203322e-16,1.0596437942e-14
8.1255000000e-03,1.7599999999e-03,1.1283394295e-14,6.8630032417e-16,1.0597093971e-14
8.1260000000e-03,1.7599999999e-03,1.1284088615e-14,6.8633861512e-16,1.0597750000e-14
8.1265000000e-03,1.7599999999e-03,1.1284782935e-14,6.8637690608e-16,1.0598406029e-14
8.1270000000e-03,1.7599999999e-03,1.1285477255e-14,6.8641519703e-16,1.0599062058e-14
8.1275000000e-03,1.7599999999e-03,1.1286171575e-14,6.8645348798e-16,1.0599718087e-14
8.1280000000e-03,1.7599999999e-03,1.1286865895e-14,6.8649177893e-16,1.0600374116e-14
8.1285000000e-03,1.7599999999e-03,1.1287560215e-14,6.8653006988e-16,1.0601030145e-14
8.1290000000e-03,1.7599999999e-03,1.1288254535e-14,6.8656836083e-16,1.0601686174e-14
8.1295000000e-03,1.7599999999e-03,1.1288948855e-14,6.8660665178e-16,1.0602342203e-14
8.1300000000e-03,1.7599999999e-03,1.1289643175e-14,6.8664494274e-16,1.0602998232e-14
8.1305000000e-03,1.7599999999e-03,1.1290337495e-14,6.8668323369e-16,1.0603654261e-14
8.1310000000e-03,1.7599999999e-03,1.1291031815e-14,6.8672152464e-16,1.0604310290e-14
8.1315000000e-03,1.7599999999e-03,1.1291726135e-14,6.8675981559e-16,1.0604966319e-14
8.1320000000e-03,1.7599999999e-03,1.1292420455e-14,6.8679810654e-16,1.0605622348e-14
8.1325000000e-03,1.7599999999e-03,1.1293114775e-14,6.8683639749e-16,1.0606278377e-14
8.1330000000e-03,1.7599999999e-03,1.1293809095e-14,6.8687468844e-16,1.0606934407e-14
8.1335000000e-03,1.7599999999e-03,1.1294503415e-14,6.8691297940e-16,1.0607590436e-14
8.1340000000e-03,1.7599999999e-03,1.1295197735e-14,6.8695127035e-16,1.0608246465e-14
8.1345000000e-03,1.7599999999e-03,1.1295892055e-14,6.8698956130e-16,1.0608902494e-14
8.1350000000e-03,1.7599999999e-03,1.1296586375e-14,6.8702785225e-16,1.0609558523e-14
8.1355000000e-03,1.7599999999e-03,1.1297280695e-14,6.8706614320e-16,1.0610214552e-14
8.1360000000e-03,1.7599999999e-03,1.1297975015e-14,6.8710443415e-16,1.0610870581e-14
8.1365000000e-03,1.7599999999e-03,1.1298669335e-14,6.8714272510e-16,1.0611526610e-14
8.1370000000e-03,1.7599999999e-03,1.1299363655e-14,6.8718101606e-16,1.0612182639e-14
8.1375000000e-03,1.7599999999e-03,1.1300057975e-14,6.8721930701e-16,1.0612838668e-14
8.1380000000e-03,1.7599999999e-03,1.1300752295e-14,6.8725759796e-16,1.0613494697e-14
8.1385000000e-03,1.7599999999e-03,1.1301446615e-14,6.8729588891e-16,1.0614150726e-14
8.1390000000e-03,1.7599999999e-03,1.1302140935e-14,6.8733417986e-16,1.0614806755e-14
8.1395000000e-03,1.7599999999e-03,1.1302835255e-14,6.8737247081e-16,1.0615462784e-14
8.1400000000e-03,1.7599999999e-03,1.1303529575e-14,6.8741076176e-16,1.0616118813e-14
8.1405000000e-03,1.7599999999e-03,1.1304223895e-14,6.8744905271e-16,1.0616774842e-14
8.1410000000e-03,1.7599999999e-03,1.1304918215e-14,6.8748734367e-16,1.0617430871e-14
8.1415000000e-03,1.7599999999e-03,1.1305612535e-14,6.8752563462e-16,1.0618086900e-14
8.1420000000e-03,1.7599999999e-03,1.1306306855e-14,6.8756392557e-16,1.0618742929e-14
8.1425000000e-03,1.7599999999e-03,1.1307001175e-14,6.8760221652e-16,1.0619398958e-14
8.1430000000e-03,1.7599999999e-03,1.1307695495e-14,6.8764050747e-16,1.0620054987e-14
8.1435000000e-03,1.7599999999e-03,1.1308389815e-14,6.8767879842e-16,1.0620711016e-14
8.1440000000e-03,1.7599999999e-03,1.1309084135e-14,6.8771708937e-16,1.0621367045e-14
8.1445000000e-03,1.7599999999e-03,1.1309778455e-14,6.8775538033e-16,1.0622023075e-14
8.1450000000e-03,1.7599999999e-03,1.1310472775e-14,6.8779367128e-16,1.0622679104e-14
8.1455000000e-03,1.7599999999e-03,1.1311167095e-14,6.8783196223e-16,1.0623335133e-14
8.1460000000e-03,1.7599999999e-03,1.1311861415e-14,6.8787025318e-16,1.0623991162e-14
8.1465000000e-03,1.7599999999e-03,1.1312555735e-14,6.8790854413e-16,1.0624647191e-14
8.1470000000e-03,1.7599999999e-03,1.1313250055e-14,6.8794683508e-16,1.0625303220e-14
8.1475000000e-03,1.7599999999e-03,1.1313944375e-14,6.8798512603e-16,1.0625959249e-14
8.1480000000e-03,1.7599999999e-03,1.1314638695e-14,6.8802341699e-16,1.0626615278e-14
8.1485000000e-03,1.7599999999e-03,1.1315333015e-14,6.8806170794e-16,1.0627271307e-14
8.1490000000e-03,1.7599999999e-03,1.1316027335e-14,6.8809999889e-16,1.0627927336e-14
8.1495000000e-03,1.7599999999e-03,1.1316721655e-14,6.8813828984e-16,1.0628583365e-14
8.1500000000e-03,1.7599999999e-03,1.1317415975e-14,6.8817658079e-16,1.0629239394e-14
8.1505000000e-03,1.7599999999e-03,1.1318110295e-14,6.8821487174e-16,1.0629895423e-14
8.1510000000e-03,1.7599999999e-03,1.1318804615e-14,6.8825316269e-16,1.0630551452e-14
8.1515000000e-03,1.7599999999e-03,1.1319498935e-14,6.8829145365e-16,1.0631207481e-14
8.1520000000e-03,1.7599999999e-03,1.1320193255e-14,6.8832974460e-16,1.0631863510e-14
8.1525000000e-03,1.7599999999e-03,1.1320887575e-14,6.8836803555e-16,1.0632519539e-14
8.1530000000e-03,1.7599999999e-03,1.1321581895e-14,6.8840632650e-16,1.0633175568e-14
8.1535000000e-03,1.7599999999e-03,1.1322276215e-14,6.8844461745e-16,1.0633831597e-14
8.1540000000e-03,1.7599999999e-03,1.1322970535e-14,6.8848290840e-16,1.0634487626e-14
8.1545000000e-03,1.7599999999e-03,1.1323664855e-14,6.8852119935e-16,1.0635143655e-14
8.1550000000e-03,1.7599999999e-03,1.1324359175e-14,6.8855949031e-16,1.0635799684e-14
8.1555000000e-03,1.7599999999e-03,1.1325053495e-14,6.8859778126e-16,1.0636455714e-14
8.1560000000e-03,1.7599999999e-03,1.1325747815e-14,6.8863607221e-16,1.0637111743e-14
8.1565000000e-03,1.7599999999e-03,1.1326442135e-14,6.8867436316e-16,1.0637767772e-14
8.1570000000e-03,1.7599999999e-03,1.1327136455e-14,6.8871265411e-16,1.0638423801e-14
8.1575000000e-03,1.7599999999e-03,1.1327830775e-14,6.8875094506e-16,1.0639079830e-14
8.1580000000e-03,1.7599999999e-03,1.1328525095e-14,6.8878923601e-16,1.0639735859e-14
8.1585000000e-03,1.7599999999e-03,1.1329219415e-14,6.8882752697e-16,1.0640391888e-14
8.1590000000e-03,1.7599999999e-03,1.1329913735e-14,6.8886581792e-16,1.0641047917e-14
8.1595000000e-03,1.7599999999e-03,1.1330608055e-14,6.8890410887e-16,1.0641703946e-14
8.1600000000e-03,1.7599999999e-03,1.1331302375e-14,6.8894239982e-16,1.0642359975e-14
8.1605000000e-03,1.7599999999e-03,1.1331996695e-14,6.8898069077e-16,1.0643016004e-14
8.1610000000e-03,1.7599999999e-03,1.1332691015e-14,6.8901898172e-16,1.0643672033e-14
8.1615000000e-03,1.7599999999e-03,1.1333385335e-14,6.8905727267e-16,1.0644328062e-14
8.1620000000e-03,1.7599999999e-03,1.1334079655e-14,6.8909556362e-16,1.0644984091e-14
8.1625000000e-03,1.7599999999e-03,1.1334773975e-14,6.8913385458e-16,1.0645640120e-14
8.1630000000e-03,1.7599999999e-03,1.1335468295e-14,6.8917214553e-16,1.0646296149e-14
8.1635000000e-03,1.7599999999e-03,1.1336162615e-14,6.8921043648e-16,1.0646952178e-14
8.1640000000e-03,1.7599999999e-03,1.1336856935e-14,6.8924872743e-16,1.0647608207e-14
8.1645000000e-03,1.7599999999e-03,1.1337551255e-14,6.8928701838e-16,1.0648264236e-14
8.1650000000e-03,1.7599999999e-03,1.1338245575e-14,6.8932530933e-16,1.0648920265e-14
8.1655000000e-03,1.7599999999e-03,1.1338939895e-14,6.8936360028e-16,1.0649576294e-14
8.1660000000e-03,1.7599999999e-03,1.1339634215e-14,6.8940189124e-16,1.0650232323e-14
8.1665000000e-03,1.7599999999e-03,1.1340328535e-14,6.8944018219e-16,1.0650888352e-14
8.1670000000e-03,1.7599999999e-03,1.1341022855e-14,6.8947847314e-16,1.0651544382e-14
8.1675000000e-03,1.7599999999e-03,1.1341717175e-14,6.8951676409e-16,1.0652200411e-14
8.1680000000e-03,1.7599999999e-03,1.1342411495e-14,6.8955505504e-16,1.0652856440e-14
8.1685000000e-03,1.7599999999e-03,1.1343105815e-14,6.8959334599e-16,1.0653512469e-14
8.1690000000e-03,1.7599999999e-03,1.1343800135e-14,6.8963163694e-16,1.0654168498e-14
8.1695000000e-03,1.7599999999e-03,1.1344494455e-14,6.8966992790e-16,1.0654824527e-14
8.1700000000e-03,1.7599999999e-03,1.1345188775e-14,6.8970821885e-16,1.0655480556e-14
8.1705000000e-03,1.7599999999e-03,1.1345883095e-14,6.8974650980e-16,1.0656136585e-14
8.1710000000e-03,1.7599999999e-03,1.1346577415e-14,6.8978480075e-16,1.0656792614e-14
8.1715000000e-03,1.7599999999e-03,1.1347271735e-14,6.8982309170e-16,1.0657448643e-14
8.1720000000e-03,1.7599999999e-03,1.1347966055e-14,6.8986138265e-16,1.0658104672e-14
8.1725000000e-03,1.7599999999e-03,1.1348660375e-14,6.8989967360e-16,1.0658760701e-14
8.1730000000e-03,1.7599999999e-03,1.1349354695e-14,6.8993796456e-16,1.0659416730e-14
8.1735000000e-03,1.7599999999e-03,1.1350049015e-14,6.8997625551e-16,1.0660072759e-14
8.1740000000e-03,1.7599999999e-03,1.1350743335e-14,6.9001454646e-16,1.0660728788e-14
8.1745000000e-03,1.7599999999e-03,1.1351437655e-14,6.9005283741e-16,1.0661384817e-14
8.1750000000e-03,1.7599999999e-03,1.1352131975e-14,6.9009112836e-16,1.0662040846e-14
8.1755000000e-03,1.7599999999e-03,1.1352826295e-14,6.9012941931e-16,1.0662696875e-14
8.1760000000e-03,1.7599999999e-03,1.1353520615e-14,6.9016771026e-16,1.0663352904e-14
8.1765000000e-03,1.7599999999e-03,1.1354214935e-14,6.9020600122e-16,1.0664008933e-14
8.1770000000e-03,1.7599999999e-03,1.1354909255e-14,6.9024429217e-16,1.0664664962e-14
8.1775000000e-03,1.7599999999e-03,1.1355603575e-14,6.9028258312e-16,1.0665320991e-14
8.1780000000e-03,1.7599999999e-03,1.1356297895e-14,6.9032087407e-16,1.0665977020e-14
8.1785000000e-03,1.7599999999e-03,1.1356992215e-14,6.9035916502e-16,1.0666633050e-14
8.1790000000e-03,1.7599999999e-03,1.1357686535e-14,6.9039745597e-16,1.0667289079e-14
8.1795000000e-03,1.7599999999e-03,1.1358380855e-14,6.9043574692e-16,1.0667945108e-14
8.1800000000e-03,1.7599999999e-03,1.1359075175e-14,6.9047403788e-16,1.0668601137e-14
8.1805000000e-03,1.7599999999e-03,1.1359769495e-14,6.9051232883e-16,1.0669257166e-14
8.1810000000e-03,1.7599999999e-03,1.1360463815e-14,6.9055061978e-16,1.0669913195e-14
8.1815000000e-03,1.7599999999e-03,1.1361158135e-14,6.9058891073e-16,1.0670569224e-14
8.1820000000e-03,1.7599999999e-03,1.1361852455e-14,6.9062720168e-16,1.0671225253e-14
8.1825000000e-03,1.7599999999e-03,1.1362546775e-14,6.9066549263e-16,1.0671881282e-14
8.1830000000e-03,1.7599999999e-03,1.1363241095e-14,6.9070378358e-16,1.0672537311e-14
8.1835000000e-03,1.7599999999e-03,1.1363935415e-14,6.9074207453e-16,1.0673193340e-14
8.1840000000e-03,1.7599999999e-03,1.1364629735e-14,6.9078036549e-16,1.0673849369e-14
8.1845000000e-03,1.7599999999e-03,1.1365324055e-14,6.9081865644e-16,1.0674505398e-14
8.1850000000e-03,1.7599999999e-03,1.1366018374e-14,6.9085694739e-16,1.0675161427e-14
8.1855000000e-03,1.7599999999e-03,1.1366712694e-14,6.9089523834e-16,1.0675817456e-14
8.1860000000e-03,1.7599999999e-03,1.1367407014e-14,6.9093352929e-16,1.0676473485e-14
8.1865000000e-03,1.7599999999e-03,1.1368101334e-14,6.9097182024e-16,1.0677129514e-14
8.1870000000e-03,1.7599999999e-03,1.1368795654e-14,6.9101011119e-16,1.0677785543e-14
8.1875000000e-03,1.7599999999e-03,1.1369489974e-14,6.9104840215e-16,1.0678441572e-14
8.1880000000e-03,1.7599999999e-03,1.1370184294e-14,6.9108669310e-16,1.0679097601e-14
8.1885000000e-03,1.7599999999e-03,1.1370878614e-14,6.9112498405e-16,1.0679753630e-14
8.1890000000e-03,1.7599999999e-03,1.1371572934e-14,6.9116327500e-16,1.0680409659e-14
8.1895000000e-03,1.7599999999e-03,1.1372267254e-14,6.9120156595e-16,1.0681065689e-14
8.1900000000e-03,1.7599999999e-03,1.1372961574e-14,6.9123985690e-16,1.0681721718e-14
8.1905000000e-03,1.7599999999e-03,1.1373655894e-14,6.9127814785e-16,1.0682377747e-14
8.1910000000e-03,1.7599999999e-03,1.1374350214e-14,6.9131643881e-16,1.0683033776e-14
8.1915000000e-03,1.7599999999e-03,1.1375044534e-14,6.9135472976e-16,1.0683689805e-14
8.1920000000e-03,1.7599999999e-03,1.1375738854e-14,6.9139302071e-16,1.0684345834e-14
8.1925000000e-03,1.7599999999e-03,1.1376433174e-14,6.9143131166e-16,1.0685001863e-14
8.1930000000e-03,1.7599999999e-03,1.1377127494e-14,6.9146960261e-16,1.0685657892e-14
8.1935000000e-03,1.7599999999e-03,1.1377821814e-14,6.9150789356e-16,1.0686313921e-14
8.1940000000e-03,1.7599999999e-03,1.1378516134e-14,6.9154618451e-16,1.0686969950e-14
8.1945000000e-03,1.7599999999e-03,1.1379210454e-14,6.9158447547e-16,1.0687625979e-14
8.1950000000e-03,1.7599999999e-03,1.1379904774e-14,6.9162276642e-16,1.0688282008e-14
8.1955000000e-03,1.7599999999e-03,1.1380599094e-14,6.9166105737e-16,1.0688938037e-14
8.1960000000e-03,1.7599999999e-03,1.1381293414e-14,6.9169934832e-16,1.0689594066e-14
8.1965000000e-03,1.7599999999e-03,1.1381987734e-14,6.9173763927e-16,1.0690250095e-14
8.1970000000e-03,1.7599999999e-03,1.1382682054e-14,6.9177593022e-16,1.0690906124e-14
8.1975000000e-03,1.7599999999e-03,1.1383376374e-14,6.9181422117e-16,1.0691562153e-14
8.1980000000e-03,1.7599999999e-03,1.1384070694e-14,6.9185251213e-16,1.0692218182e-14
8.1985000000e-03,1.7599999999e-03,1.1384765014e-14,6.9189080308e-16,1.0692874211e-14
8.1990000000e-03,1.7599999999e-03,1.1385459334e-14,6.9192909403e-16,1.0693530240e-14
8.1995000000e-03,1.7599999999e-03,1.1386153654e-14,6.9196738498e-16,1.0694186269e-14
8.2000000000e-03,1.7599999999e-03,1.1386847974e-14,6.9200567593e-16,1.0694842298e-14
8.2005000000e-03,1.7599999999e-03,1.1387542294e-14,6.9204396688e-16,1.0695498327e-14
8.2010000000e-03,1.7599999999e-03,1.1388236614e-14,6.9208225783e-16,1.0696154357e-14
8.2015000000e-03,1.7599999999e-03,1.1388930934e-14,6.9212054879e-16,1.0696810386e-14
8.2020000000e-03,1.7599999999e-03,1.1389625254e-14,6.9215883974e-16,1.0697466415e-14
8.2025000000e-03,1.7599999999e-03,1.1390319574e-14,6.9219713069e-16,1.0698122444e-14
8.2030000000e-03,1.7599999999e-03,1.1391013894e-14,6.9223542164e-16,1.0698778473e-14
8.2035000000e-03,1.7599999999e-03,1.1391708214e-14,6.9227371259e-16,1.0699434502e-14
8.2040000000e-03,1.7599999999e-03,1.1392402534e-14,6.9231200354e-16,1.0700090531e-14
8.2045000000e-03,1.7599999999e-03,1.1393096854e-14,6.9235029449e-16,1.0700746560e-14
8.2050000000e-03,1.7599999999e-03,1.1393791174e-14,6.9238858544e-16,1.0701402589e-14
8.2055000000e-03,1.7599999999e-03,1.1394485494e-14,6.9242687640e-16,1.0702058618e-14
8.2060000000e-03,1.7599999999e-03,1.1395179814e-14,6.9246516735e-16,1.0702714647e-14
8.2065000000e-03,1.7599999999e-03,1.1395874134e-14,6.9250345830e-16,1.0703370676e-14
8.2070000000e-03,1.7599999999e-03,1.1396568454e-14,6.9254174925e-16,1.0704026705e-14
8.2075000000e-03,1.7599999999e-03,1.1397262774e-14,6.9258004020e-16,1.0704682734e-14
8.2080000000e-03,1.7599999999e-03,1.1397957094e-14,6.9261833115e-16,1.0705338763e-14
8.2085000000e-03,1.7599999999e-03,1.1398651414e-14,6.9265662210e-16,1.0705994792e-14
8.2090000000e-03,1.7599999999e-03,1.1399345734e-14,6.9269491306e-16,1.0706650821e-14
8.2095000000e-03,1.7599999999e-03,1.1400040054e-14,6.9273320401e-16,1.0707306850e-14
8.2100000000e-03,1.7599999999e-03,1.1400734374e-14,6.9277149496e-16,1.0707962879e-14
8.2105000000e-03,1.7599999999e-03,1.1401428694e-14,6.9280978591e-16,1.0708618908e-14
8.2110000000e-03,1.7599999999e-03,1.1402123014e-14,6.9284807686e-16,1.0709274937e-14
8.2115000000e-03,1.7599999999e-03,1.1402817334e-14,6.9288636781e-16,1.0709930966e-14
8.2120000000e-03,1.7599999999e-03,1.1403511654e-14,6.9292465876e-16,1.0710586995e-14
8.2125000000e-03,1.7599999999e-03,1.1404205974e-14,6.9296294972e-16,1.0711243025e-14
8.2130000000e-03,1.7599999999e-03,1.1404900294e-14,6.9300124067e-16,1.0711899054e-14
8.2135000000e-03,1.7599999999e-03,1.1405594614e-14,6.9303953162e-16,1.0712555083e-14
8.2140000000e-03,1.7599999999e-03,1.1406288934e-14,6.9307782257e-16,1.0713211112e-14
8.2145000000e-03,1.7599999999e-03,1.1406983254e-14,6.9311611352e-16,1.0713867141e-14
8.2150000000e-03,1.7599999999e-03,1.1407677574e-14,6.9315440447e-16,1.0714523170e-14
8.2155000000e-03,1.7599999999e-03,1.1408371894e-14,6.9319269542e-16,1.0715179199e-14
8.2160000000e-03,1.7599999999e-03,1.1409066214e-14,6.9323098638e-16,1.0715835228e-14
8.2165000000e-03,1.7599999999e-03,1.1409760534e-14,6.9326927733e-16,1.0716491257e-14
8.2170000000e-03,1.7599999999e-03,1.1410454854e-14,6.9330756828e-16,1.0717147286e-14
8.2175000000e-03,1.7599999999e-03,1.1411149174e-14,6.9334585923e-16,1.0717803315e-14
8.2180000000e-03,1.7599999999e-03,1.1411843494e-14,6.9338415018e-16,1.0718459344e-14
8.2185000000e-03,1.7599999999e-03,1.1412537814e-14,6.9342244113e-16,1.0719115373e-14
8.2190000000e-03,1.7599999999e-03,1.1413232134e-14,6.9346073208e-16,1.0719771402e-14
8.2195000000e-03,1.7599999999e-03,1.1413926454e-14,6.9349902304e-16,1.0720427431e-14
8.2200000000e-03,1.7599999999e-03,1.1414620774e-14,6.9353731399e-16,1.0721083460e-14
8.2205000000e-03,1.7599999999e-03,1.1415315094e-14,6.9357560494e-16,1.0721739489e-14
8.2210000000e-03,1.7599999999e-03,1.1416009414e-14,6.9361389589e-16,1.0722395518e-14
8.2215000000e-03,1.7599999999e-03,1.1416703734e-14,6.9365218684e-16,1.0723051547e-14
8.2220000000e-03,1.7599999999e-03,1.1417398054e-14,6.9369047779e-16,1.0723707576e-14
8.2225000000e-03,1.7599999999e-03,1.1418092374e-14,6.9372876874e-16,1.0724363605e-14
8.2230000000e-03,1.7599999999e-03,1.1418786694e-14,6.9376705969e-16,1.0725019634e-14
8.2235000000e-03,1.7599999999e-03,1.1419481014e-14,6.9380535065e-16,1.0725675664e-14
8.2240000000e-03,1.7599999999e-03,1.1420175334e-14,6.9384364160e-16,1.0726331693e-14
8.2245000000e-03,1.7599999999e-03,1.1420869654e-14,6.9388193255e-16,1.0726987722e-14
8.2250000000e-03,1.7599999999e-03,1.1421563974e-14,6.9392022350e-16,1.0727643751e-14
8.2255000000e-03,1.7599999999e-03,1.1422258294e-14,6.9395851445e-16,1.0728299780e-14
8.2260000000e-03,1.7599999999e-03,1.1422952614e-14,6.9399680540e-16,1.0728955809e-14
8.2265000000e-03,1.7599999999e-03,1.1423646934e-14,6.9403509635e-16,1.0729611838e-14
8.2270000000e-03,1.7599999999e-03,1.1424341254e-14,6.9407338731e-16,1.0730267867e-14
8.2275000000e-03,1.7599999999e-03,1.1425035574e-14,6.9411167826e-16,1.0730923896e-14
8.2280000000e-03,1.7599999999e-03,1.1425729894e-14,6.9414996921e-16,1.0731579925e-14
8.2285000000e-03,1.7599999999e-03,1.1426424214e-14,6.9418826016e-16,1.0732235954e-14
8.2290000000e-03,1.7599999999e-03,1.1427118534e-14,6.9422655111e-16,1.0732891983e-14
8.2295000000e-03,1.7599999999e-03,1.1427812854e-14,6.9426484206e-16,1.0733548012e-14
8.2300000000e-03,1.7599999999e-03,1.1428507174e-14,6.9430313301e-16,1.0734204041e-14
8.2305000000e-03,1.7599999999e-03,1.1429201494e-14,6.9434142397e-16,1.0734860070e-14
8.2310000000e-03,1.7599999999e-03,1.1429895814e-14,6.9437971492e-16,1.0735516099e-14
8.2315000000e-03,1.7599999999e-03,1.1430590134e-14,6.9441800587e-16,1.0736172128e-14
8.2320000000e-03,1.7599999999e-03,1.1431284454e-14,6.9445629682e-16,1.0736828157e-14
8.2325000000e-03,1.7599999999e-03,1.1431978774e-14,6.9449458777e-16,1.0737484186e-14
8.2330000000e-03,1.7599999999e-03,1.1432673094e-14,6.9453287872e-16,1.0738140215e-14
8.2335000000e-03,1.7599999999e-03,1.1433367414e-14,6.9457116967e-16,1.0738796244e-14
8.2340000000e-03,1.7599999999e-03,1.1434061734e-14,6.9460946063e-16,1.0739452273e-14
8.2345000000e-03,1.7599999999e-03,1.1434756054e-14,6.9464775158e-16,1.0740108302e-14
8.2350000000e-03,1.7599999999e-03,1.1435450374e-14,6.9468604253e-16,1.0740764332e-14
8.2355000000e-03,1.7599999999e-03,1.1436144694e-14,6.9472433348e-16,1.0741420361e-14
8.2360000000e-03,1.7599999999e-03,1.1436839014e-14,6.9476262443e-16,1.0742076390e-14
8.2365000000e-03,1.7599999999e-03,1.1437533334e-14,6.9480091538e-16,1.0742732419e-14
8.2370000000e-03,1.7599999999e-03,1.1438227654e-14,6.9483920633e-16,1.0743388448e-14
8.2375000000e-03,1.7599999999e-03,1.1438921974e-14,6.9487749729e-16,1.0744044477e-14
8.2380000000e-03,1.7599999999e-03,1.1439616294e-14,6.9491578824e-16,1.0744700506e-14
8.2385000000e-03,1.7599999999e-03,1.1440310614e-14,6.9495407919e-16,1.0745356535e-14
8.2390000000e-03,1.7599999999e-03,1.1441004934e-14,6.9499237014e-16,1.0746012564e-14
8.2395000000e-03,1.7599999999e-03,1.1441699254e-14,6.9503066109e-16,1.0746668593e-14
8.2400000000e-03,1.7599999999e-03,1.1442393574e-14,6.9506895204e-16,1.0747324622e-14
8.2405000000e-03,1.7599999999e-03,1.1443087894e-14,6.9510724299e-16,1.0747980651e-14
8.2410000000e-03,1.7599999999e-03,1.1443782214e-14,6.9514553395e-16,1.0748636680e-14
8.2415000000e-03,1.7599999999e-03,1.1444476534e-14,6.9518382490e-16,1.0749292709e-14
8.2420000000e-03,1.7599999999e-03,1.1445170854e-14,6.9522211585e-16,1.0749948738e-14
8.2425000000e-03,1.7599999999e-03,1.1445865174e-14,6.9526040680e-16,1.0750604767e-14
8.2430000000e-03,1.7599999999e-03,1.1446559494e-14,6.9529869775e-16,1.0751260796e-14
8.2435000000e-03,1.7599999999e-03,1.1447253814e-14,6.9533698870e-16,1.0751916825e-14
8.2440000000e-03,1.7599999999e-03,1.1447948134e-14,6.9537527965e-16,1.0752572854e-14
8.2445000000e-03,1.7599999999e-03,1.1448642454e-14,6.9541357060e-16,1.0753228883e-14
8.2450000000e-03,1.7599999999e-03,1.1449336774e-14,6.9545186156e-16,1.0753884912e-14
8.2455000000e-03,1.7599999999e-03,1.1450031094e-14,6.9549015251e-16,1.0754540941e-14
8.2460000000e-03,1.7599999999e-03,1.1450725414e-14,6.9552844346e-16,1.0755196970e-14
8.2465000000e-03,1.7599999999e-03,1.1451419734e-14,6.9556673441e-16,1.0755853000e-14
8.2470000000e-03,1.7599999999e-03,1.1452114054e-14,6.9560502536e-16,1.0756509029e-14
8.2475000000e-03,1.7599999999e-03,1.1452808374e-14,6.9564331631e-16,1.0757165058e-14
8.2480000000e-03,1.7599999999e-03,1.1453502694e-14,6.9568160726e-16,1.0757821087e-14
8.2485000000e-03,1.7599999999e-03,1.1454197014e-14,6.9571989822e-16,1.0758477116e-14
8.2490000000e-03,1.7599999999e-03,1.1454891334e-14,6.9575818917e-16,1.0759133145e-14
8.2495000000e-03,1.7599999999e-03,1.1455585654e-14,6.9579648012e-16,1.0759789174e-14
8.2500000000e-03,1.7599999999e-03,1.1456279974e-14,6.9583477107e-16,1.0760445203e-14
8.2505000000e-03,1.7599999999e-03,1.1456974294e-14,6.9587306202e-16,1.0761101232e-14
8.2510000000e-03,1.7599999999e-03,1.1457668614e-14,6.9591135297e-16,1.0761757261e-14
8.2515000000e-03,1.7599999999e-03,1.1458362934e-14,6.9594964392e-16,1.0762413290e-14
8.2520000000e-03,1.7599999999e-03,1.1459057254e-14,6.9598793488e-16,1.0763069319e-14
8.2525000000e-03,1.7599999999e-03,1.1459751574e-14,6.9602622583e-16,1.0763725348e-14
8.2530000000e-03,1.7599999999e-03,1.1460445894e-14,6.9606451678e-16,1.0764381377e-14
8.2535000000e-03,1.7599999999e-03,1.1461140214e-14,6.9610280773e-16,1.0765037406e-14
8.2540000000e-03,1.7599999999e-03,1.1461834534e-14,6.9614109868e-16,1.0765693435e-14
8.2545000000e-03,1.7599999999e-03,1.1462528854e-14,6.9617938963e-16,1.0766349464e-14
8.2550000000e-03,1.7599999999e-03,1.1463223174e-14,6.9621768058e-16,1.0767005493e-14
8.2555000000e-03,1.7599999999e-03,1.1463917494e-14,6.9625597154e-16,1.0767661522e-14
8.2560000000e-03,1.7599999999e-03,1.1464611814e-14,6.9629426249e-16,1.0768317551e-14
8.2565000000e-03,1.7599999999e-03,1.1465306134e-14,6.9633255344e-16,1.0768973580e-14
8.2570000000e-03,1.7599999999e-03,1.1466000454e-14,6.9637084439e-16,1.0769629609e-14
8.2575000000e-03,1.7599999999e-03,1.1466694774e-14,6.9640913534e-16,1.0770285639e-14
8.2580000000e-03,1.7599999999e-03,1.1467389094e-14,6.9644742629e-16,1.0770941668e-14
8.2585000000e-03,1.7599999999e-03,1.1468083414e-14,6.9648571724e-16,1.0771597697e-14
8.2590000000e-03,1.7599999999e-03,1.1468777734e-14,6.9652400820e-16,1.0772253726e-14
8.2595000000e-03,1.7599999999e-03,1.1469472054e-14,6.9656229915e-16,1.0772909755e-14
